group,frame_h,radius_km,height_km,diabatic_heating_K_s,rmw_km,three_rmw_km
strong,11,197.5,2.97207,-0.000266064,37.9473,113.842
strong,11,202.5,2.97207,-7.16973e-05,37.9473,113.842
strong,11,207.5,2.97207,-4.49994e-05,37.9473,113.842
strong,11,212.5,2.97207,-3.09566e-05,37.9473,113.842
strong,11,217.5,2.97207,4.55484e-05,37.9473,113.842
strong,11,222.5,2.97207,-2.04891e-05,37.9473,113.842
strong,11,227.5,2.97207,5.47122e-05,37.9473,113.842
strong,11,232.5,2.97207,-5.00483e-05,37.9473,113.842
strong,11,237.5,2.97207,8.0632e-05,37.9473,113.842
strong,11,242.5,2.97207,5.07131e-05,37.9473,113.842
strong,11,247.5,2.97207,1.60061e-05,37.9473,113.842
strong,11,252.5,2.97207,-2.29261e-06,37.9473,113.842
strong,11,257.5,2.97207,4.70112e-06,37.9473,113.842
strong,11,262.5,2.97207,5.84919e-06,37.9473,113.842
strong,11,267.5,2.97207,6.09098e-06,37.9473,113.842
strong,11,272.5,2.97207,5.98035e-06,37.9473,113.842
strong,11,277.5,2.97207,6.50846e-06,37.9473,113.842
strong,11,282.5,2.97207,6.68132e-06,37.9473,113.842
strong,11,287.5,2.97207,7.04837e-06,37.9473,113.842
strong,11,292.5,2.97207,7.29648e-06,37.9473,113.842
strong,11,297.5,2.97207,7.34851e-06,37.9473,113.842
strong,11,2.5,3.61561,-8.21623e-06,37.9473,113.842
strong,11,7.5,3.61561,-6.1044e-06,37.9473,113.842
strong,11,12.5,3.61561,-1.05799e-06,37.9473,113.842
strong,11,17.5,3.61561,2.35662e-07,37.9473,113.842
strong,11,22.5,3.61561,-0.000123583,37.9473,113.842
strong,11,27.5,3.61561,0.000457,37.9473,113.842
strong,11,32.5,3.61561,0.00345896,37.9473,113.842
strong,11,37.5,3.61561,0.00915474,37.9473,113.842
strong,11,42.5,3.61561,0.00633529,37.9473,113.842
strong,11,47.5,3.61561,0.0059388,37.9473,113.842
strong,11,52.5,3.61561,0.00531686,37.9473,113.842
strong,11,57.5,3.61561,0.00387573,37.9473,113.842
strong,11,62.5,3.61561,0.00425914,37.9473,113.842
strong,11,67.5,3.61561,0.00204937,37.9473,113.842
strong,11,72.5,3.61561,0.00197547,37.9473,113.842
strong,11,77.5,3.61561,0.00189819,37.9473,113.842
strong,11,82.5,3.61561,0.000766339,37.9473,113.842
strong,11,87.5,3.61561,0.00102066,37.9473,113.842
strong,11,92.5,3.61561,0.000865932,37.9473,113.842
strong,11,97.5,3.61561,0.000580278,37.9473,113.842
strong,11,102.5,3.61561,0.000690845,37.9473,113.842
strong,11,107.5,3.61561,0.000626579,37.9473,113.842
strong,11,112.5,3.61561,0.000698088,37.9473,113.842
strong,11,117.5,3.61561,0.000409012,37.9473,113.842
strong,11,122.5,3.61561,0.000379823,37.9473,113.842
strong,11,127.5,3.61561,0.000448792,37.9473,113.842
strong,11,132.5,3.61561,-0.000230356,37.9473,113.842
strong,11,137.5,3.61561,-0.000223534,37.9473,113.842
strong,11,142.5,3.61561,-0.000218825,37.9473,113.842
strong,11,147.5,3.61561,-4.95934e-05,37.9473,113.842
strong,11,152.5,3.61561,-0.000257743,37.9473,113.842
strong,11,157.5,3.61561,-0.000741419,37.9473,113.842
strong,11,162.5,3.61561,-0.000684858,37.9473,113.842
strong,11,167.5,3.61561,-0.000563001,37.9473,113.842
strong,11,172.5,3.61561,-0.000268584,37.9473,113.842
strong,11,177.5,3.61561,-7.95081e-05,37.9473,113.842
strong,11,182.5,3.61561,0.000111252,37.9473,113.842
strong,11,187.5,3.61561,2.22846e-05,37.9473,113.842
strong,11,192.5,3.61561,-0.000221503,37.9473,113.842
strong,11,197.5,3.61561,-0.000277481,37.9473,113.842
strong,11,202.5,3.61561,-9.75951e-05,37.9473,113.842
strong,11,207.5,3.61561,-6.78101e-05,37.9473,113.842
strong,11,212.5,3.61561,-1.67171e-05,37.9473,113.842
strong,11,217.5,3.61561,3.18254e-05,37.9473,113.842
strong,11,222.5,3.61561,2.74402e-06,37.9473,113.842
strong,11,227.5,3.61561,2.35542e-06,37.9473,113.842
strong,11,232.5,3.61561,1.37056e-05,37.9473,113.842
strong,11,237.5,3.61561,8.55432e-06,37.9473,113.842
strong,11,242.5,3.61561,8.34882e-05,37.9473,113.842
strong,11,247.5,3.61561,1.06049e-05,37.9473,113.842
strong,11,252.5,3.61561,7.4977e-06,37.9473,113.842
strong,11,257.5,3.61561,7.95924e-06,37.9473,113.842
strong,11,262.5,3.61561,8.3393e-06,37.9473,113.842
strong,11,267.5,3.61561,8.665e-06,37.9473,113.842
strong,11,272.5,3.61561,8.44025e-06,37.9473,113.842
strong,11,277.5,3.61561,8.69133e-06,37.9473,113.842
strong,11,282.5,3.61561,8.76276e-06,37.9473,113.842
strong,11,287.5,3.61561,8.84974e-06,37.9473,113.842
strong,11,292.5,3.61561,8.92047e-06,37.9473,113.842
strong,11,297.5,3.61561,8.88022e-06,37.9473,113.842
strong,11,2.5,4.2527,-1.77261e-05,37.9473,113.842
strong,11,7.5,4.2527,-1.38426e-05,37.9473,113.842
strong,11,12.5,4.2527,-9.98247e-06,37.9473,113.842
strong,11,17.5,4.2527,-5.57068e-06,37.9473,113.842
strong,11,22.5,4.2527,-5.45092e-06,37.9473,113.842
strong,11,27.5,4.2527,-0.0002357,37.9473,113.842
strong,11,32.5,4.2527,0.00202845,37.9473,113.842
strong,11,37.5,4.2527,0.00771992,37.9473,113.842
strong,11,42.5,4.2527,0.00645076,37.9473,113.842
strong,11,47.5,4.2527,0.00504898,37.9473,113.842
strong,11,52.5,4.2527,0.0048949,37.9473,113.842
strong,11,57.5,4.2527,0.00404559,37.9473,113.842
strong,11,62.5,4.2527,0.00468415,37.9473,113.842
strong,11,67.5,4.2527,0.00219746,37.9473,113.842
strong,11,72.5,4.2527,0.0022204,37.9473,113.842
strong,11,77.5,4.2527,0.00146149,37.9473,113.842
strong,11,82.5,4.2527,0.000368241,37.9473,113.842
strong,11,87.5,4.2527,0.000527207,37.9473,113.842
strong,11,92.5,4.2527,0.000726271,37.9473,113.842
strong,11,97.5,4.2527,0.000409541,37.9473,113.842
strong,11,102.5,4.2527,0.000847953,37.9473,113.842
strong,11,107.5,4.2527,0.000451187,37.9473,113.842
strong,11,112.5,4.2527,0.000375097,37.9473,113.842
strong,11,117.5,4.2527,0.000358014,37.9473,113.842
strong,11,122.5,4.2527,0.00015917,37.9473,113.842
strong,11,127.5,4.2527,0.000522657,37.9473,113.842
strong,11,132.5,4.2527,-0.000511715,37.9473,113.842
strong,11,137.5,4.2527,-0.000605381,37.9473,113.842
strong,11,142.5,4.2527,-0.000462298,37.9473,113.842
strong,11,147.5,4.2527,-0.000179614,37.9473,113.842
strong,11,152.5,4.2527,-0.000734168,37.9473,113.842
strong,11,157.5,4.2527,-0.00124292,37.9473,113.842
strong,11,162.5,4.2527,-0.00126642,37.9473,113.842
strong,11,167.5,4.2527,-0.000745971,37.9473,113.842
strong,11,172.5,4.2527,-0.00026935,37.9473,113.842
strong,11,177.5,4.2527,-6.68894e-05,37.9473,113.842
strong,11,182.5,4.2527,0.000165492,37.9473,113.842
strong,11,187.5,4.2527,2.44957e-06,37.9473,113.842
strong,11,192.5,4.2527,-0.000386287,37.9473,113.842
strong,11,197.5,4.2527,-0.000392467,37.9473,113.842
strong,11,202.5,4.2527,-0.000158175,37.9473,113.842
strong,11,207.5,4.2527,-0.000171359,37.9473,113.842
strong,11,212.5,4.2527,-6.60069e-05,37.9473,113.842
strong,11,217.5,4.2527,5.39879e-05,37.9473,113.842
strong,11,222.5,4.2527,2.11657e-05,37.9473,113.842
strong,11,227.5,4.2527,-7.06801e-06,37.9473,113.842
strong,11,232.5,4.2527,5.46553e-05,37.9473,113.842
strong,11,237.5,4.2527,-1.77868e-05,37.9473,113.842
strong,11,242.5,4.2527,0.000104077,37.9473,113.842
strong,11,247.5,4.2527,-8.97346e-07,37.9473,113.842
strong,11,252.5,4.2527,9.39007e-06,37.9473,113.842
strong,11,257.5,4.2527,9.78914e-06,37.9473,113.842
strong,11,262.5,4.2527,1.01594e-05,37.9473,113.842
strong,11,267.5,4.2527,1.01715e-05,37.9473,113.842
strong,11,272.5,4.2527,1.0163e-05,37.9473,113.842
strong,11,277.5,4.2527,1.03158e-05,37.9473,113.842
strong,11,282.5,4.2527,1.02643e-05,37.9473,113.842
strong,11,287.5,4.2527,1.01103e-05,37.9473,113.842
strong,11,292.5,4.2527,1.00496e-05,37.9473,113.842
strong,11,297.5,4.2527,1.01949e-05,37.9473,113.842
strong,11,2.5,4.88461,-2.66387e-05,37.9473,113.842
strong,11,7.5,4.88461,-2.23395e-05,37.9473,113.842
strong,11,12.5,4.88461,-1.67121e-05,37.9473,113.842
strong,11,17.5,4.88461,-9.61599e-06,37.9473,113.842
strong,11,22.5,4.88461,-5.59022e-06,37.9473,113.842
strong,11,27.5,4.88461,-5.33752e-05,37.9473,113.842
strong,11,32.5,4.88461,0.000308573,37.9473,113.842
strong,11,37.5,4.88461,0.00565572,37.9473,113.842
strong,11,42.5,4.88461,0.00576852,37.9473,113.842
strong,11,47.5,4.88461,0.00431219,37.9473,113.842
strong,11,52.5,4.88461,0.00396607,37.9473,113.842
strong,11,57.5,4.88461,0.00324699,37.9473,113.842
strong,11,62.5,4.88461,0.00521921,37.9473,113.842
strong,11,67.5,4.88461,0.00308964,37.9473,113.842
strong,11,72.5,4.88461,0.00344608,37.9473,113.842
strong,11,77.5,4.88461,0.00250523,37.9473,113.842
strong,11,82.5,4.88461,0.00206829,37.9473,113.842
strong,11,87.5,4.88461,0.00165468,37.9473,113.842
strong,11,92.5,4.88461,0.00107898,37.9473,113.842
strong,11,97.5,4.88461,0.000587884,37.9473,113.842
strong,11,102.5,4.88461,0.000836363,37.9473,113.842
strong,11,107.5,4.88461,0.000454869,37.9473,113.842
strong,11,112.5,4.88461,0.000582565,37.9473,113.842
strong,11,117.5,4.88461,0.000430218,37.9473,113.842
strong,11,122.5,4.88461,0.000310528,37.9473,113.842
strong,11,127.5,4.88461,0.000919612,37.9473,113.842
strong,11,132.5,4.88461,0.000142446,37.9473,113.842
strong,11,137.5,4.88461,-0.000157865,37.9473,113.842
strong,11,142.5,4.88461,3.89293e-05,37.9473,113.842
strong,11,147.5,4.88461,0.000250793,37.9473,113.842
strong,11,152.5,4.88461,-0.000419051,37.9473,113.842
strong,11,157.5,4.88461,-0.000650595,37.9473,113.842
strong,11,162.5,4.88461,-0.000826516,37.9473,113.842
strong,11,167.5,4.88461,-0.000639737,37.9473,113.842
strong,11,172.5,4.88461,-0.000167228,37.9473,113.842
strong,11,177.5,4.88461,-6.03341e-05,37.9473,113.842
strong,11,182.5,4.88461,0.00029393,37.9473,113.842
strong,11,187.5,4.88461,0.000310554,37.9473,113.842
strong,11,192.5,4.88461,-0.000301,37.9473,113.842
strong,11,197.5,4.88461,-0.000319638,37.9473,113.842
strong,11,202.5,4.88461,-7.08119e-05,37.9473,113.842
strong,11,207.5,4.88461,-0.000152972,37.9473,113.842
strong,11,212.5,4.88461,-7.65136e-05,37.9473,113.842
strong,11,217.5,4.88461,2.29106e-05,37.9473,113.842
strong,11,222.5,4.88461,5.16933e-05,37.9473,113.842
strong,11,227.5,4.88461,-3.31674e-05,37.9473,113.842
strong,11,232.5,4.88461,4.73037e-05,37.9473,113.842
strong,11,237.5,4.88461,-1.69774e-05,37.9473,113.842
strong,11,242.5,4.88461,0.000115949,37.9473,113.842
strong,11,247.5,4.88461,3.05239e-06,37.9473,113.842
strong,11,252.5,4.88461,9.37309e-06,37.9473,113.842
strong,11,257.5,4.88461,9.46664e-06,37.9473,113.842
strong,11,262.5,4.88461,9.61653e-06,37.9473,113.842
strong,11,267.5,4.88461,1.00505e-05,37.9473,113.842
strong,11,272.5,4.88461,1.01116e-05,37.9473,113.842
strong,11,277.5,4.88461,1.00532e-05,37.9473,113.842
strong,11,282.5,4.88461,9.5907e-06,37.9473,113.842
strong,11,287.5,4.88461,9.68995e-06,37.9473,113.842
strong,11,292.5,4.88461,9.9112e-06,37.9473,113.842
strong,11,297.5,4.88461,1.00074e-05,37.9473,113.842
strong,11,2.5,5.51214,-4.73498e-05,37.9473,113.842
strong,11,7.5,5.51214,-3.24373e-05,37.9473,113.842
strong,11,12.5,5.51214,-2.17089e-05,37.9473,113.842
strong,11,17.5,5.51214,-1.33982e-05,37.9473,113.842
strong,11,22.5,5.51214,-6.91826e-06,37.9473,113.842
strong,11,27.5,5.51214,-2.14295e-05,37.9473,113.842
strong,11,32.5,5.51214,-0.000489271,37.9473,113.842
strong,11,37.5,5.51214,0.00284017,37.9473,113.842
strong,11,42.5,5.51214,0.0048863,37.9473,113.842
strong,11,47.5,5.51214,0.003672,37.9473,113.842
strong,11,52.5,5.51214,0.00320869,37.9473,113.842
strong,11,57.5,5.51214,0.00366829,37.9473,113.842
strong,11,62.5,5.51214,0.00588727,37.9473,113.842
strong,11,67.5,5.51214,0.00435314,37.9473,113.842
strong,11,72.5,5.51214,0.00429196,37.9473,113.842
strong,11,77.5,5.51214,0.00345123,37.9473,113.842
strong,11,82.5,5.51214,0.00320884,37.9473,113.842
strong,11,87.5,5.51214,0.00240702,37.9473,113.842
strong,11,92.5,5.51214,0.00179081,37.9473,113.842
strong,11,97.5,5.51214,0.00125456,37.9473,113.842
strong,11,102.5,5.51214,0.000852355,37.9473,113.842
strong,11,107.5,5.51214,0.000466802,37.9473,113.842
strong,11,112.5,5.51214,0.000401867,37.9473,113.842
strong,11,117.5,5.51214,0.00042087,37.9473,113.842
strong,11,122.5,5.51214,0.000618487,37.9473,113.842
strong,11,127.5,5.51214,0.00145207,37.9473,113.842
strong,11,132.5,5.51214,0.000396861,37.9473,113.842
strong,11,137.5,5.51214,-3.7482e-05,37.9473,113.842
strong,11,142.5,5.51214,0.000420996,37.9473,113.842
strong,11,147.5,5.51214,0.000416671,37.9473,113.842
strong,11,152.5,5.51214,-0.000240145,37.9473,113.842
strong,11,157.5,5.51214,-0.000383143,37.9473,113.842
strong,11,162.5,5.51214,-0.000619709,37.9473,113.842
strong,11,167.5,5.51214,-0.000551937,37.9473,113.842
strong,11,172.5,5.51214,-7.30873e-05,37.9473,113.842
strong,11,177.5,5.51214,-9.45246e-05,37.9473,113.842
strong,11,182.5,5.51214,0.000237373,37.9473,113.842
strong,11,187.5,5.51214,0.000360892,37.9473,113.842
strong,11,192.5,5.51214,-0.000260286,37.9473,113.842
strong,11,197.5,5.51214,-0.000227278,37.9473,113.842
strong,11,202.5,5.51214,5.41061e-06,37.9473,113.842
strong,11,207.5,5.51214,-6.54705e-05,37.9473,113.842
strong,11,212.5,5.51214,-3.84534e-05,37.9473,113.842
strong,11,217.5,5.51214,3.19514e-05,37.9473,113.842
strong,11,222.5,5.51214,4.62709e-05,37.9473,113.842
strong,11,227.5,5.51214,-5.64891e-05,37.9473,113.842
strong,11,232.5,5.51214,1.75561e-05,37.9473,113.842
strong,11,237.5,5.51214,-3.76e-05,37.9473,113.842
strong,11,242.5,5.51214,0.000115925,37.9473,113.842
strong,11,247.5,5.51214,-4.8696e-06,37.9473,113.842
strong,11,252.5,5.51214,4.09849e-06,37.9473,113.842
strong,11,257.5,5.51214,4.10126e-06,37.9473,113.842
strong,11,262.5,5.51214,4.96961e-06,37.9473,113.842
strong,11,267.5,5.51214,5.96366e-06,37.9473,113.842
strong,11,272.5,5.51214,7.54812e-06,37.9473,113.842
strong,11,277.5,5.51214,7.9771e-06,37.9473,113.842
strong,11,282.5,5.51214,6.99622e-06,37.9473,113.842
strong,11,287.5,5.51214,7.10768e-06,37.9473,113.842
strong,11,292.5,5.51214,7.92638e-06,37.9473,113.842
strong,11,297.5,5.51214,8.51927e-06,37.9473,113.842
strong,11,2.5,6.13575,-4.05209e-05,37.9473,113.842
strong,11,7.5,6.13575,-2.97361e-05,37.9473,113.842
strong,11,12.5,6.13575,-2.54937e-05,37.9473,113.842
strong,11,17.5,6.13575,-1.871e-05,37.9473,113.842
strong,11,22.5,6.13575,-1.12046e-05,37.9473,113.842
strong,11,27.5,6.13575,-8.59951e-06,37.9473,113.842
strong,11,32.5,6.13575,-0.000339981,37.9473,113.842
strong,11,37.5,6.13575,0.000323029,37.9473,113.842
strong,11,42.5,6.13575,0.00309616,37.9473,113.842
strong,11,47.5,6.13575,0.00328268,37.9473,113.842
strong,11,52.5,6.13575,0.00284684,37.9473,113.842
strong,11,57.5,6.13575,0.00322391,37.9473,113.842
strong,11,62.5,6.13575,0.00506384,37.9473,113.842
strong,11,67.5,6.13575,0.00428784,37.9473,113.842
strong,11,72.5,6.13575,0.00459591,37.9473,113.842
strong,11,77.5,6.13575,0.00384973,37.9473,113.842
strong,11,82.5,6.13575,0.00362921,37.9473,113.842
strong,11,87.5,6.13575,0.00278726,37.9473,113.842
strong,11,92.5,6.13575,0.00253623,37.9473,113.842
strong,11,97.5,6.13575,0.00181683,37.9473,113.842
strong,11,102.5,6.13575,0.00142459,37.9473,113.842
strong,11,107.5,6.13575,0.000665361,37.9473,113.842
strong,11,112.5,6.13575,0.000429586,37.9473,113.842
strong,11,117.5,6.13575,0.000484266,37.9473,113.842
strong,11,122.5,6.13575,0.00064486,37.9473,113.842
strong,11,127.5,6.13575,0.00159461,37.9473,113.842
strong,11,132.5,6.13575,0.000516317,37.9473,113.842
strong,11,137.5,6.13575,0.000207086,37.9473,113.842
strong,11,142.5,6.13575,0.000749411,37.9473,113.842
strong,11,147.5,6.13575,0.000755068,37.9473,113.842
strong,11,152.5,6.13575,8.50159e-06,37.9473,113.842
strong,11,157.5,6.13575,-0.000216784,37.9473,113.842
strong,11,162.5,6.13575,-0.00055288,37.9473,113.842
strong,11,167.5,6.13575,-0.000382474,37.9473,113.842
strong,11,172.5,6.13575,-2.51652e-05,37.9473,113.842
strong,11,177.5,6.13575,-6.41585e-05,37.9473,113.842
strong,11,182.5,6.13575,0.000300275,37.9473,113.842
strong,11,187.5,6.13575,0.000406583,37.9473,113.842
strong,11,192.5,6.13575,-0.000215839,37.9473,113.842
strong,11,197.5,6.13575,-0.000161058,37.9473,113.842
strong,11,202.5,6.13575,3.85059e-05,37.9473,113.842
strong,11,207.5,6.13575,3.47478e-06,37.9473,113.842
strong,11,212.5,6.13575,-2.9825e-05,37.9473,113.842
strong,11,217.5,6.13575,9.87512e-06,37.9473,113.842
strong,11,222.5,6.13575,-4.16397e-05,37.9473,113.842
strong,11,227.5,6.13575,-3.17594e-05,37.9473,113.842
strong,11,232.5,6.13575,-2.79079e-05,37.9473,113.842
strong,11,237.5,6.13575,-0.000116113,37.9473,113.842
strong,11,242.5,6.13575,-6.11044e-06,37.9473,113.842
strong,11,247.5,6.13575,-2.29306e-05,37.9473,113.842
strong,11,252.5,6.13575,-2.0984e-05,37.9473,113.842
strong,11,257.5,6.13575,-2.17822e-05,37.9473,113.842
strong,11,262.5,6.13575,-1.80821e-05,37.9473,113.842
strong,11,267.5,6.13575,-1.04402e-05,37.9473,113.842
strong,11,272.5,6.13575,-5.97125e-06,37.9473,113.842
strong,11,277.5,6.13575,-3.25221e-06,37.9473,113.842
strong,11,282.5,6.13575,-4.71311e-06,37.9473,113.842
strong,11,287.5,6.13575,-3.21891e-06,37.9473,113.842
strong,11,292.5,6.13575,-3.50496e-07,37.9473,113.842
strong,11,297.5,6.13575,2.03742e-06,37.9473,113.842
strong,11,2.5,6.75574,-1.29178e-05,37.9473,113.842
strong,11,7.5,6.75574,-1.74626e-05,37.9473,113.842
strong,11,12.5,6.75574,-2.08402e-05,37.9473,113.842
strong,11,17.5,6.75574,-2.26286e-05,37.9473,113.842
strong,11,22.5,6.75574,-1.59823e-05,37.9473,113.842
strong,11,27.5,6.75574,-1.08902e-05,37.9473,113.842
strong,11,32.5,6.75574,-4.05868e-05,37.9473,113.842
strong,11,37.5,6.75574,-0.000259986,37.9473,113.842
strong,11,42.5,6.75574,0.00133428,37.9473,113.842
strong,11,47.5,6.75574,0.00255725,37.9473,113.842
strong,11,52.5,6.75574,0.00252312,37.9473,113.842
strong,11,57.5,6.75574,0.00296497,37.9473,113.842
strong,11,62.5,6.75574,0.00429109,37.9473,113.842
strong,11,67.5,6.75574,0.0039721,37.9473,113.842
strong,11,72.5,6.75574,0.00465364,37.9473,113.842
strong,11,77.5,6.75574,0.00382805,37.9473,113.842
strong,11,82.5,6.75574,0.00366406,37.9473,113.842
strong,11,87.5,6.75574,0.00323336,37.9473,113.842
strong,11,92.5,6.75574,0.00282859,37.9473,113.842
strong,11,97.5,6.75574,0.00238317,37.9473,113.842
strong,11,102.5,6.75574,0.001545,37.9473,113.842
strong,11,107.5,6.75574,0.000829736,37.9473,113.842
strong,11,112.5,6.75574,0.000615846,37.9473,113.842
strong,11,117.5,6.75574,0.000608712,37.9473,113.842
strong,11,122.5,6.75574,0.000791114,37.9473,113.842
strong,11,127.5,6.75574,0.00165853,37.9473,113.842
strong,11,132.5,6.75574,0.000474283,37.9473,113.842
strong,11,137.5,6.75574,0.000640004,37.9473,113.842
strong,11,142.5,6.75574,0.000967281,37.9473,113.842
strong,11,147.5,6.75574,0.00108346,37.9473,113.842
strong,11,152.5,6.75574,0.000240396,37.9473,113.842
strong,11,157.5,6.75574,-2.89226e-05,37.9473,113.842
strong,11,162.5,6.75574,-0.000391902,37.9473,113.842
strong,11,167.5,6.75574,-0.000121272,37.9473,113.842
strong,11,172.5,6.75574,5.36161e-05,37.9473,113.842
strong,11,177.5,6.75574,-5.16347e-05,37.9473,113.842
strong,11,182.5,6.75574,0.000356757,37.9473,113.842
strong,11,187.5,6.75574,0.000549868,37.9473,113.842
strong,11,192.5,6.75574,-0.000156233,37.9473,113.842
strong,11,197.5,6.75574,-9.02385e-05,37.9473,113.842
strong,11,202.5,6.75574,-2.40213e-05,37.9473,113.842
strong,11,207.5,6.75574,4.72455e-05,37.9473,113.842
strong,11,212.5,6.75574,4.4975e-06,37.9473,113.842
strong,11,217.5,6.75574,8.38126e-05,37.9473,113.842
strong,11,222.5,6.75574,-5.44142e-05,37.9473,113.842
strong,11,227.5,6.75574,5.03861e-05,37.9473,113.842
strong,11,232.5,6.75574,1.20239e-05,37.9473,113.842
strong,11,237.5,6.75574,-4.4591e-06,37.9473,113.842
strong,11,242.5,6.75574,-3.83701e-05,37.9473,113.842
strong,11,247.5,6.75574,-9.05108e-05,37.9473,113.842
strong,11,252.5,6.75574,-6.41075e-05,37.9473,113.842
strong,11,257.5,6.75574,-5.97997e-05,37.9473,113.842
strong,11,262.5,6.75574,-5.70837e-05,37.9473,113.842
strong,11,267.5,6.75574,-4.65561e-05,37.9473,113.842
strong,11,272.5,6.75574,-3.10752e-05,37.9473,113.842
strong,11,277.5,6.75574,-2.19758e-05,37.9473,113.842
strong,11,282.5,6.75574,-1.94317e-05,37.9473,113.842
strong,11,287.5,6.75574,-1.8347e-05,37.9473,113.842
strong,11,292.5,6.75574,-1.93703e-05,37.9473,113.842
strong,11,297.5,6.75574,-2.04714e-05,37.9473,113.842
strong,11,2.5,7.37186,-3.20147e-06,37.9473,113.842
strong,11,7.5,7.37186,-1.00654e-05,37.9473,113.842
strong,11,12.5,7.37186,-1.6317e-05,37.9473,113.842
strong,11,17.5,7.37186,-2.00362e-05,37.9473,113.842
strong,11,22.5,7.37186,-2.0062e-05,37.9473,113.842
strong,11,27.5,7.37186,-1.46168e-05,37.9473,113.842
strong,11,32.5,7.37186,-1.34714e-05,37.9473,113.842
strong,11,37.5,7.37186,-5.1302e-05,37.9473,113.842
strong,11,42.5,7.37186,0.000483855,37.9473,113.842
strong,11,47.5,7.37186,0.00195979,37.9473,113.842
strong,11,52.5,7.37186,0.00218147,37.9473,113.842
strong,11,57.5,7.37186,0.00264014,37.9473,113.842
strong,11,62.5,7.37186,0.00314969,37.9473,113.842
strong,11,67.5,7.37186,0.00333496,37.9473,113.842
strong,11,72.5,7.37186,0.0042834,37.9473,113.842
strong,11,77.5,7.37186,0.00361981,37.9473,113.842
strong,11,82.5,7.37186,0.00353682,37.9473,113.842
strong,11,87.5,7.37186,0.00323745,37.9473,113.842
strong,11,92.5,7.37186,0.00291623,37.9473,113.842
strong,11,97.5,7.37186,0.00239459,37.9473,113.842
strong,11,102.5,7.37186,0.00170163,37.9473,113.842
strong,11,107.5,7.37186,0.000932817,37.9473,113.842
strong,11,112.5,7.37186,0.0010476,37.9473,113.842
strong,11,117.5,7.37186,0.000609126,37.9473,113.842
strong,11,122.5,7.37186,0.000931244,37.9473,113.842
strong,11,127.5,7.37186,0.00174953,37.9473,113.842
strong,11,132.5,7.37186,0.000622903,37.9473,113.842
strong,11,137.5,7.37186,0.000976073,37.9473,113.842
strong,11,142.5,7.37186,0.0011126,37.9473,113.842
strong,11,147.5,7.37186,0.00118268,37.9473,113.842
strong,11,152.5,7.37186,0.000498392,37.9473,113.842
strong,11,157.5,7.37186,0.00036925,37.9473,113.842
strong,11,162.5,7.37186,2.97138e-05,37.9473,113.842
strong,11,167.5,7.37186,0.000205802,37.9473,113.842
strong,11,172.5,7.37186,0.000176359,37.9473,113.842
strong,11,177.5,7.37186,2.98361e-05,37.9473,113.842
strong,11,182.5,7.37186,0.000401538,37.9473,113.842
strong,11,187.5,7.37186,0.000401449,37.9473,113.842
strong,11,192.5,7.37186,-0.000150695,37.9473,113.842
strong,11,197.5,7.37186,-7.5605e-05,37.9473,113.842
strong,11,202.5,7.37186,1.57865e-05,37.9473,113.842
strong,11,207.5,7.37186,8.0801e-05,37.9473,113.842
strong,11,212.5,7.37186,-3.55719e-05,37.9473,113.842
strong,11,217.5,7.37186,8.3882e-05,37.9473,113.842
strong,11,222.5,7.37186,1.87614e-05,37.9473,113.842
strong,11,227.5,7.37186,6.59175e-05,37.9473,113.842
strong,11,232.5,7.37186,9.45627e-05,37.9473,113.842
strong,11,237.5,7.37186,9.789e-05,37.9473,113.842
strong,11,242.5,7.37186,3.35558e-05,37.9473,113.842
strong,11,247.5,7.37186,3.24754e-05,37.9473,113.842
strong,11,252.5,7.37186,1.86008e-05,37.9473,113.842
strong,11,257.5,7.37186,-1.8635e-05,37.9473,113.842
strong,11,262.5,7.37186,-5.70936e-05,37.9473,113.842
strong,11,267.5,7.37186,-7.11768e-05,37.9473,113.842
strong,11,272.5,7.37186,-7.23868e-05,37.9473,113.842
strong,11,277.5,7.37186,-6.36868e-05,37.9473,113.842
strong,11,282.5,7.37186,-4.29669e-05,37.9473,113.842
strong,11,287.5,7.37186,-2.7639e-05,37.9473,113.842
strong,11,292.5,7.37186,-2.51519e-05,37.9473,113.842
strong,11,297.5,7.37186,-2.58467e-05,37.9473,113.842
strong,11,2.5,7.98381,3.70951e-07,37.9473,113.842
strong,11,7.5,7.98381,-6.2848e-06,37.9473,113.842
strong,11,12.5,7.98381,-1.13556e-05,37.9473,113.842
strong,11,17.5,7.98381,-1.62648e-05,37.9473,113.842
strong,11,22.5,7.98381,-1.93547e-05,37.9473,113.842
strong,11,27.5,7.98381,-1.76839e-05,37.9473,113.842
strong,11,32.5,7.98381,-1.32721e-05,37.9473,113.842
strong,11,37.5,7.98381,1.73964e-05,37.9473,113.842
strong,11,42.5,7.98381,0.00023627,37.9473,113.842
strong,11,47.5,7.98381,0.00129781,37.9473,113.842
strong,11,52.5,7.98381,0.00210422,37.9473,113.842
strong,11,57.5,7.98381,0.00260181,37.9473,113.842
strong,11,62.5,7.98381,0.00207209,37.9473,113.842
strong,11,67.5,7.98381,0.00280769,37.9473,113.842
strong,11,72.5,7.98381,0.00365299,37.9473,113.842
strong,11,77.5,7.98381,0.00317879,37.9473,113.842
strong,11,82.5,7.98381,0.00323046,37.9473,113.842
strong,11,87.5,7.98381,0.00300483,37.9473,113.842
strong,11,92.5,7.98381,0.00269911,37.9473,113.842
