group,case_id,shear_ms,restart_h,path,frame_h,consider_level,size_of_large_box,rmw_grid,rmw_km,three_rmw_grid,three_rmw_km,box_half_width_grid,crop_y1,crop_y2,crop_x1,crop_x2,box_y1,box_y2,box_x1,box_x2,box_large_y1,box_large_y2,box_large_x1,box_large_x2,heating_max,heating_mean,heating_sum,heating_positive_sum,heating_n_above_threshold,heating_sum_above_threshold,heating_box_max,heating_box_mean,heating_box_sum,heating_box_positive_sum,heating_box_n_above_threshold,heating_box_sum_above_threshold,heating_box_large_max,heating_box_large_mean,heating_box_large_sum,heating_box_large_positive_sum,heating_box_large_n_above_threshold,heating_box_large_sum_above_threshold,rain_max,rain_mean,rain_sum,rain_positive_sum,rain_n_above_threshold,rain_sum_above_threshold,rain_box_max,rain_box_mean,rain_box_sum,rain_box_positive_sum,rain_box_n_above_threshold,rain_box_sum_above_threshold,rain_box_large_max,rain_box_large_mean,rain_box_large_sum,rain_box_large_positive_sum,rain_box_large_n_above_threshold,rain_box_large_sum_above_threshold,theta_max,theta_mean,theta_sum,theta_positive_sum,theta_n_above_threshold,theta_sum_above_threshold,theta_box_max,theta_box_mean,theta_box_sum,theta_box_positive_sum,theta_box_n_above_threshold,theta_box_sum_above_threshold,theta_box_large_max,theta_box_large_mean,theta_box_large_sum,theta_box_large_positive_sum,theta_box_large_n_above_threshold,theta_box_large_sum_above_threshold
strong,strong_12mshear_restart102h,12,102,wrf_ideal_12mshear_restart_at_102h_28sst_minsetup_largeTC_d2.nc,0,5,3,14.8661,44.5982,44.5982,133.795,15,300,500,300,500,85,115,85,115,55,145,55,145,0.0900583,0.000152278,6.09113,16.363,804,15.5726,0.0553566,0.00513154,4.61839,5.41875,270,5.29962,0.0900583,0.000803389,6.50745,16.2918,800,15.5185,3.51486,0.0424566,1698.26,1698.26,3794,1695.48,2.17449,0.724051,651.646,651.646,678,651.458,3.51486,0.209018,1693.05,1693.05,3623,1691.1,344.673,315.457,1.26183e+07,1.26183e+07,40000,1.26183e+07,344.673,330.578,297520,297520,900,297520,344.673,316.817,2.56622e+06,2.56622e+06,8100,2.56622e+06
strong,strong_12mshear_restart102h,12,102,wrf_ideal_12mshear_restart_at_102h_28sst_minsetup_largeTC_d2.nc,1,5,3,11.4018,34.2053,34.2053,102.616,11,300,500,300,500,89,111,89,111,67,133,67,133,0.056988,0.000155253,6.2101,16.9291,830,16.1967,0.0559426,0.00308242,1.49189,1.75523,89,1.71603,0.056988,0.00138376,6.02765,15.8426,765,15.2514,2.96288,0.0461534,1846.14,1846.14,3456,1843.17,2.56113,0.564952,273.437,273.437,303,273.276,2.96288,0.41851,1823.03,1823.03,3034,1822,345.215,315.614,1.26246e+07,1.26246e+07,40000,1.26246e+07,345.215,335.746,162501,162501,484,162501,345.215,318.998,1.38956e+06,1.38956e+06,4356,1.38956e+06
strong,strong_12mshear_restart102h,12,102,wrf_ideal_12mshear_restart_at_102h_28sst_minsetup_largeTC_d2.nc,2,5,3,15,45,45,135,15,300,500,300,500,85,115,85,115,55,145,55,145,0.062333,0.000217428,8.69713,19.0458,1070,18.1493,0.062333,0.00850442,7.65398,8.29579,386,8.22008,0.062333,0.00109108,8.83776,19.001,1067,18.121,2.59008,0.0442731,1770.93,1770.93,4668,1767.39,2.59008,0.873125,785.812,785.812,685,785.666,2.59008,0.21762,1762.72,1762.72,4426,1760.62,344.974,315.809,1.26323e+07,1.26323e+07,40000,1.26323e+07,344.974,329.278,296351,296351,900,296351,344.974,317.354,2.57057e+06,2.57057e+06,8100,2.57057e+06
strong,strong_12mshear_restart102h,12,102,wrf_ideal_12mshear_restart_at_102h_28sst_minsetup_largeTC_d2.nc,3,5,3,15.2643,45.793,45.793,137.379,15,300,500,300,500,85,115,85,115,55,145,55,145,0.0689173,0.00021826,8.73038,22.2544,1172,21.0394,0.0661051,0.00634637,5.71173,6.51554,335,6.42231,0.0689173,0.00105703,8.56192,21.9189,1152,20.8327,3.00726,0.0517497,2069.99,2069.99,4828,2065.85,3.00726,0.790942,711.848,711.848,694,711.668,3.00726,0.253252,2051.34,2051.34,4290,2049.49,346.083,316.035,1.26414e+07,1.26414e+07,40000,1.26414e+07,346.083,329.102,296192,296192,900,296192,346.083,317.427,2.57116e+06,2.57116e+06,8100,2.57116e+06
strong,strong_12mshear_restart102h,12,102,wrf_ideal_12mshear_restart_at_102h_28sst_minsetup_largeTC_d2.nc,4,5,3,15.2315,45.6946,45.6946,137.084,15,300,500,300,500,85,115,85,115,55,145,55,145,0.0659861,0.000180982,7.2393,20.6853,1041,19.5127,0.0549855,0.00580343,5.22309,6.02819,287,5.93652,0.0659861,0.000790541,6.40338,19.1384,968,18.2146,2.97964,0.0501395,2005.58,2005.58,5436,2001.52,2.97964,0.67884,610.956,610.956,646,610.833,2.97964,0.238786,1934.17,1934.17,4512,1932.5,345.051,316.13,1.26452e+07,1.26452e+07,40000,1.26452e+07,345.051,329.306,296376,296376,900,296376,345.051,317.524,2.57195e+06,2.57195e+06,8100,2.57195e+06
strong,strong_12mshear_restart102h,12,102,wrf_ideal_12mshear_restart_at_102h_28sst_minsetup_largeTC_d2.nc,5,5,3,15.8114,47.4342,47.4342,142.302,16,300,500,300,500,84,116,84,116,52,148,52,148,0.0617081,0.000197344,7.89374,20.7568,1118,19.5883,0.0505627,0.00546283,5.59394,6.77051,306,6.6772,0.0505627,0.00072646,6.69506,18.0424,1002,17.2509,3.84653,0.0480596,1922.38,1922.38,5636,1917.9,3.20571,0.61993,634.808,634.808,778,634.651,3.20571,0.195259,1799.51,1799.51,4547,1797.2,342.544,316.188,1.26475e+07,1.26475e+07,40000,1.26475e+07,342.544,327.528,335389,335389,1024,335389,342.544,317.64,2.92737e+06,2.92737e+06,9216,2.92737e+06
strong,strong_12mshear_restart102h,12,102,wrf_ideal_12mshear_restart_at_102h_28sst_minsetup_largeTC_d2.nc,6,5,3,12.0416,36.1248,36.1248,108.374,12,300,500,300,500,88,112,88,112,64,136,64,136,0.0578296,0.000284388,11.3755,21.8392,1293,20.042,0.0578296,0.00547304,3.15247,3.45298,143,3.3568,0.0578296,0.00204743,10.6139,18.2298,1061,17.1491,3.52546,0.0458738,1834.95,1834.95,5939,1830.6,2.83559,0.701001,403.777,403.777,351,403.689,3.52546,0.321796,1668.19,1668.19,3868,1667.08,343.459,316.277,1.26511e+07,1.26511e+07,40000,1.26511e+07,343.459,332.001,191233,191233,576,191233,343.459,318.896,1.65316e+06,1.65316e+06,5184,1.65316e+06
strong,strong_12mshear_restart102h,12,102,wrf_ideal_12mshear_restart_at_102h_28sst_minsetup_largeTC_d2.nc,7,5,3,9.84886,29.5466,29.5466,88.6397,10,300,500,300,500,90,110,90,110,70,130,70,130,0.0626359,0.000258707,10.3483,23.6935,1285,22.5161,0.0343755,0.00060205,0.24082,0.386676,22,0.382703,0.0626359,0.00230922,8.31317,15.8958,832,15.4631,4.34946,0.0520227,2080.91,2080.91,5421,2077.06,2.11731,0.302034,120.813,120.813,162,120.694,4.34946,0.46181,1662.51,1662.51,2934,1661.92,343.684,316.47,1.26588e+07,1.26588e+07,40000,1.26588e+07,343.684,335.807,134323,134323,400,134323,343.684,319.405,1.14986e+06,1.14986e+06,3600,1.14986e+06
strong,strong_12mshear_restart102h,12,102,wrf_ideal_12mshear_restart_at_102h_28sst_minsetup_largeTC_d2.nc,8,5,3,9.48683,28.4605,28.4605,85.3815,9,300,500,300,500,91,109,91,109,73,127,73,127,0.0820089,0.000160924,6.43696,22.4561,1209,20.9917,0.03148,0.000753465,0.244123,0.327705,18,0.323986,0.0820089,0.00182589,5.32428,11.1689,602,10.612,4.12931,0.0499544,1998.18,1998.18,6566,1994.44,1.52489,0.156119,50.5827,50.5827,106,50.4744,3.37959,0.397646,1159.53,1159.53,2379,1159.05,343.383,316.272,1.26509e+07,1.26509e+07,40000,1.26509e+07,343.383,335.694,108765,108765,324,108765,343.383,320.188,933668,933668,2916,933668
strong,strong_12mshear_restart102h,12,102,wrf_ideal_12mshear_restart_at_102h_28sst_minsetup_largeTC_d2.nc,9,5,3,12.53,37.5899,37.5899,112.77,13,300,500,300,500,87,113,87,113,61,139,61,139,0.067981,0.000143028,5.72113,19.2742,1184,17.3868,0.0265926,0.00335582,2.26854,2.59463,159,2.54025,0.0563933,0.00104014,6.32822,13.8772,873,12.6314,3.70186,0.0424361,1697.44,1697.44,6630,1693.07,2.95061,0.414652,280.305,280.305,348,280.185,3.70186,0.227135,1381.89,1381.89,4367,1380.54,341.274,316.189,1.26476e+07,1.26476e+07,40000,1.26476e+07,341.274,327.775,221576,221576,676,221576,341.274,318.422,1.93728e+06,1.93728e+06,6084,1.93728e+06
strong,strong_12mshear_restart102h,12,102,wrf_ideal_12mshear_restart_at_102h_28sst_minsetup_largeTC_d2.nc,10,5,3,12.6491,37.9473,37.9473,113.842,13,300,500,300,500,87,113,87,113,61,139,61,139,0.0655316,0.000238559,9.54237,20.649,1486,18.9696,0.0358111,0.00333092,2.2517,2.49011,176,2.44851,0.0536324,0.00149065,9.06909,15.0041,1135,13.8444,2.70791,0.0405001,1620,1620,6263,1615.7,2.70791,0.373738,252.647,252.647,368,252.456,2.70791,0.211503,1286.78,1286.78,3962,1285.45,339.26,316.452,1.26581e+07,1.26581e+07,40000,1.26581e+07,339.26,327.99,221721,221721,676,221721,339.26,318.576,1.93822e+06,1.93822e+06,6084,1.93822e+06
strong,strong_12mshear_restart102h,12,102,wrf_ideal_12mshear_restart_at_102h_28sst_minsetup_largeTC_d2.nc,11,5,3,11.4018,34.2053,34.2053,102.616,11,300,500,300,500,89,111,89,111,67,133,67,133,0.0582749,0.000270259,10.8104,21.2499,1495,18.993,0.0292371,0.00207687,1.00521,1.18106,70,1.15698,0.0391117,0.0023394,10.1904,14.661,1052,13.4249,3.0205,0.0401009,1604.04,1604.04,6368,1599.68,3.0205,0.256222,124.012,124.012,244,123.886,3.0205,0.295356,1286.57,1286.57,3444,1285.85,339.36,316.709,1.26684e+07,1.26684e+07,40000,1.26684e+07,339.36,330.019,159729,159729,484,159729,339.36,319.446,1.39151e+06,1.39151e+06,4356,1.39151e+06
strong,strong_12mshear_restart102h,12,102,wrf_ideal_12mshear_restart_at_102h_28sst_minsetup_largeTC_d2.nc,12,5,3,15.5563,46.669,46.669,140.007,16,300,500,300,500,84,116,84,116,52,148,52,148,0.0643555,0.000209129,8.36517,20.9928,1401,19.1319,0.0307822,0.00306156,3.13504,3.68718,252,3.5068,0.0573414,0.00103016,9.49393,18.4063,1265,16.713,3.47028,0.046706,1868.24,1868.24,6663,1863.75,2.86152,0.420197,430.282,430.282,727,430.088,3.47028,0.185087,1705.76,1705.76,5300,1703.59,338.204,316.701,1.26681e+07,1.26681e+07,40000,1.26681e+07,338.204,324.813,332608,332608,1024,332608,338.204,317.579,2.92681e+06,2.92681e+06,9216,2.92681e+06
strong,strong_12mshear_restart102h,12,102,wrf_ideal_12mshear_restart_at_102h_28sst_minsetup_largeTC_d2.nc,13,5,3,12.2066,36.6197,36.6197,109.859,12,300,500,300,500,88,112,88,112,64,136,64,136,0.0630419,0.000167707,6.70828,21.1347,1373,18.7569,0.020947,0.00081683,0.470494,0.64646,57,0.62274,0.0535931,0.0016089,8.34056,14.0349,948,12.4082,3.16663,0.0418492,1673.97,1673.97,7538,1668.79,2.363,0.197284,113.636,113.636,291,113.427,3.16663,0.230612,1195.49,1195.49,3791,1194.47,336.863,316.421,1.26568e+07,1.26568e+07,40000,1.26568e+07,336.863,328.402,189160,189160,576,189160,336.863,318.559,1.65141e+06,1.65141e+06,5184,1.65141e+06
strong,strong_12mshear_restart102h,12,102,wrf_ideal_12mshear_restart_at_102h_28sst_minsetup_largeTC_d2.nc,14,5,3,12.6491,37.9473,37.9473,113.842,13,300,500,300,500,87,113,87,113,61,139,61,139,0.0678764,0.000199077,7.96308,21.9277,1488,19.3801,0.0350537,0.00356166,2.40768,2.60767,165,2.56112,0.0678764,0.00153415,9.33376,16.2667,1155,14.4849,4.29433,0.0474773,1899.09,1899.09,8089,1892.87,2.41904,0.256712,173.537,173.537,327,173.294,4.29433,0.25494,1551.06,1551.06,4590,1549.65,335.52,316.122,1.26449e+07,1.26449e+07,40000,1.26449e+07,335.52,325.792,220235,220235,676,220235,335.52,317.615,1.93237e+06,1.93237e+06,6084,1.93237e+06
strong,strong_12mshear_restart102h,12,102,wrf_ideal_12mshear_restart_at_102h_28sst_minsetup_largeTC_d2.nc,15,5,3,14.8661,44.5982,44.5982,133.795,15,300,500,300,500,85,115,85,115,55,145,55,145,0.0662756,0.000205847,8.23388,22.6521,1542,19.7435,0.0255918,0.00226599,2.03939,2.55683,218,2.45859,0.0615859,0.00104628,8.47484,16.1115,1153,13.7777,3.79088,0.0463063,1852.25,1852.25,8721,1845.65,2.88825,0.251008,225.907,225.907,536,225.722,3.79088,0.18571,1504.25,1504.25,5590,1502.32,333.622,316.002,1.26401e+07,1.26401e+07,40000,1.26401e+07,333.622,324.481,292033,292033,900,292033,333.622,317.162,2.56901e+06,2.56901e+06,8100,2.56901e+06
strong,strong_12mshear_restart102h,12,102,wrf_ideal_12mshear_restart_at_102h_28sst_minsetup_largeTC_d2.nc,16,5,3,13.3417,40.025,40.025,120.075,13,300,500,300,500,87,113,87,113,61,139,61,139,0.0741936,0.000256369,10.2548,25.023,1681,21.7902,0.0208721,0.00109258,0.738587,0.944856,81,0.775258,0.0631933,0.00170585,10.3784,16.0484,1184,13.6701,3.88942,0.0457031,1828.12,1828.12,8409,1821.5,2.01987,0.107931,72.9615,72.9615,286,72.7304,3.88942,0.221646,1348.5,1348.5,4347,1347.13,334.801,315.956,1.26382e+07,1.26382e+07,40000,1.26382e+07,334.801,325.601,220107,220107,676,220107,334.801,317.805,1.93352e+06,1.93352e+06,6084,1.93352e+06
strong,strong_12mshear_restart102h,12,102,wrf_ideal_12mshear_restart_at_102h_28sst_minsetup_largeTC_d2.nc,17,5,3,14.8661,44.5982,44.5982,133.795,15,300,500,300,500,85,115,85,115,55,145,55,145,0.0826849,0.000246477,9.85908,24.9488,1608,20.9522,0.0212789,0.00205124,1.84612,2.13349,172,1.94995,0.0634428,0.00120777,9.78292,17.6607,1229,14.4868,5.20711,0.0481514,1926.06,1926.06,8518,1919.91,2.46779,0.247705,222.935,222.935,479,222.635,5.20711,0.187549,1519.15,1519.15,5347,1517.17,334.078,315.952,1.26381e+07,1.26381e+07,40000,1.26381e+07,334.078,324.401,291961,291961,900,291961,334.078,317.163,2.56902e+06,2.56902e+06,8100,2.56902e+06
strong,strong_12mshear_restart102h,12,102,wrf_ideal_12mshear_restart_at_102h_28sst_minsetup_largeTC_d2.nc,18,5,3,12.3693,37.108,37.108,111.324,12,300,500,300,500,88,112,88,112,64,136,64,136,0.0646816,0.000241036,9.64145,25.6273,1642,22.4004,0.020118,0.00017901,0.10311,0.286664,20,0.251675,0.0544565,0.00186667,9.67682,13.8477,948,11.6269,3.93795,0.0507188,2028.75,2028.75,8944,2022.77,1.62299,0.155664,89.6625,89.6625,273,89.525,3.11322,0.250675,1299.5,1299.5,4045,1298.72,333.074,315.887,1.26355e+07,1.26355e+07,40000,1.26355e+07,333.074,326.977,188339,188339,576,188339,333.074,318.354,1.65035e+06,1.65035e+06,5184,1.65035e+06
strong,strong_12mshear_restart102h,12,102,wrf_ideal_12mshear_restart_at_102h_28sst_minsetup_largeTC_d2.nc,19,5,3,15,45,45,135,15,300,500,300,500,85,115,85,115,55,145,55,145,0.0733032,0.000194632,7.78529,24.0677,1507,20.2245,0.0293995,0.000988229,0.889406,1.18009,92,0.902263,0.0733032,0.00111943,9.06741,16.7815,1081,13.525,3.69679,0.0506901,2027.6,2027.6,9388,2021.7,2.39678,0.134081,120.673,120.673,518,120.441,3.69679,0.192231,1557.07,1557.07,5682,1555.33,332.612,315.664,1.26266e+07,1.26266e+07,40000,1.26266e+07,332.612,324.332,291899,291899,900,291899,332.612,316.919,2.56704e+06,2.56704e+06,8100,2.56704e+06
strong,strong_12mshear_restart102h,12,102,wrf_ideal_12mshear_restart_at_102h_28sst_minsetup_largeTC_d2.nc,20,5,3,14.4222,43.2666,43.2666,129.8,14,300,500,300,500,86,114,86,114,58,142,58,142,0.0592302,0.000195623,7.82492,23.1826,1546,18.9542,0.0245956,0.0016667,1.30669,1.44976,119,1.34805,0.0592302,0.00125707,8.86987,16.3762,1152,13.3334,4.00253,0.0479909,1919.64,1919.64,8616,1913.74,2.10858,0.135856,106.511,106.511,410,106.302,4.00253,0.214994,1517,1517,5173,1515.43,331.501,315.584,1.26234e+07,1.26234e+07,40000,1.26234e+07,331.501,324.574,254466,254466,784,254466,331.501,317.018,2.23688e+06,2.23688e+06,7056,2.23688e+06
strong,strong_12mshear_restart102h,12,102,wrf_ideal_12mshear_restart_at_102h_28sst_minsetup_largeTC_d2.nc,21,5,3,16.1245,48.3735,48.3735,145.121,16,300,500,300,500,84,116,84,116,52,148,52,148,0.0696663,0.000228429,9.13717,23.5437,1607,20.5571,0.03005,0.00132387,1.35564,1.64988,124,1.4476,0.0594441,0.00108899,10.0361,18.7652,1316,16.304,4.07349,0.0474786,1899.14,1899.14,8163,1893.03,1.85466,0.169122,173.181,173.181,620,172.874,4.07349,0.178471,1644.79,1644.79,5811,1642.65,330.078,315.454,1.26182e+07,1.26182e+07,40000,1.26182e+07,330.078,322.883,330632,330632,1024,330632,330.078,316.499,2.91686e+06,2.91686e+06,9216,2.91686e+06
strong,strong_12mshear_restart102h,12,102,wrf_ideal_12mshear_restart_at_102h_28sst_minsetup_largeTC_d2.nc,22,5,3,11.6619,34.9857,34.9857,104.957,12,300,500,300,500,88,112,88,112,64,136,64,136,0.0690091,0.000186921,7.47686,23.8268,1598,20.1298,0.00754694,-0.000135055,-0.0777914,0.0092489,1,0.00754694,0.0409257,0.00156037,8.08895,12.6864,941,10.5801,2.92967,0.0500002,2000.01,2000.01,8755,1994.86,2.22833,0.0527654,30.3929,30.3929,263,30.2255,2.92967,0.224232,1162.42,1162.42,3991,1161.48,330.116,315.528,1.26211e+07,1.26211e+07,40000,1.26211e+07,330.116,325.996,187774,187774,576,187774,330.116,317.957,1.64829e+06,1.64829e+06,5184,1.64829e+06
strong,strong_12mshear_restart102h,12,102,wrf_ideal_12mshear_restart_at_102h_28sst_minsetup_largeTC_d2.nc,23,5,3,15.0333,45.0999,45.0999,135.3,15,300,500,300,500,85,115,85,115,55,145,55,145,0.076623,0.000208612,8.34448,22.5857,1562,19.1584,0.0211016,0.000938471,0.844624,1.0164,79,0.858743,0.0526235,0.00122904,9.95524,16.8145,1211,14.0814,3.49783,0.0485528,1942.11,1942.11,8457,1936.79,2.12901,0.126881,114.193,114.193,443,113.925,3.49783,0.194218,1573.17,1573.17,5361,1571.54,330.826,315.436,1.26174e+07,1.26174e+07,40000,1.26174e+07,330.826,323.923,291531,291531,900,291531,330.826,316.932,2.56715e+06,2.56715e+06,8100,2.56715e+06
